[2026-08-18T18:37:18.400+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2026-08-18T18:37:18.413+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.core_table manual__2026-08-18T18:37:02.256514+00:00 [queued]>
[2026-08-18T18:37:18.421+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.core_table manual__2026-08-18T18:37:02.256514+00:00 [queued]>
[2026-08-18T18:37:18.423+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2026-08-18T18:37:22.473+0000] {data_modification.py:83} INFO - Updated row with Video_ID: _ddxEjBm__0
[2026-08-18T18:37:22.476+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 8J-IqnbTQCY
[2026-08-18T18:37:22.479+0000] {data_modification.py:83} INFO - Updated row with Video_ID: wWOx3RYi_0w
[2026-08-18T18:37:22.482+0000] {data_modification.py:83} INFO - Updated row with Video_ID: JOJHCRwABLc
[2026-08-18T18:37:22.486+0000] {data_modification.py:83} INFO - Updated row with Video_ID: x1xGbxNrDqE
[2026-08-18T18:37:22.489+0000] {data_modification.py:83} INFO - Updated row with Video_ID: K5EmoERq3XQ
[2026-08-18T18:37:22.493+0000] {data_modification.py:83} INFO - Updated row with Video_ID: FN4YIJ3PXwQ
[2026-08-18T18:37:22.496+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 3YAvrHHyivQ
[2026-08-18T18:37:22.500+0000] {data_modification.py:83} INFO - Updated row with Video_ID: qMU6gZf6K6I
[2026-08-18T18:37:22.504+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 19oYYYnYnJc
[2026-08-18T18:37:22.507+0000] {data_modification.py:83} INFO - Updated row with Video_ID: jKptpq7pTh0
[2026-08-18T18:37:22.510+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Wuzc1BwmvgQ
[2026-08-18T18:37:22.514+0000] {data_modification.py:83} INFO - Updated row with Video_ID: KNgxG5wL_Yw
[2026-08-18T18:37:22.517+0000] {data_modification.py:83} INFO - Updated row with Video_ID: hTJUBvPiviM
[2026-08-18T18:37:22.521+0000] {data_modification.py:83} INFO - Updated row with Video_ID: mRwUmtqIVYE
[2026-08-18T18:37:22.524+0000] {data_modification.py:83} INFO - Updated row with Video_ID: zJYccJWvxWo
[2026-08-18T18:37:22.528+0000] {data_modification.py:83} INFO - Updated row with Video_ID: DrxcDiXD1_U
[2026-08-18T18:37:22.531+0000] {data_modification.py:83} INFO - Updated row with Video_ID: LtISh21t6Kg
[2026-08-18T18:37:22.537+0000] {data_modification.py:83} INFO - Updated row with Video_ID: iQmDwj3vL7g
[2026-08-18T18:37:22.540+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ctxZgsPfpo0
[2026-08-18T18:37:22.543+0000] {data_modification.py:83} INFO - Updated row with Video_ID: oKvkxyVr7Jo
[2026-08-18T18:37:22.546+0000] {data_modification.py:83} INFO - Updated row with Video_ID: L7WEF-XjnSE
[2026-08-18T18:37:22.550+0000] {data_modification.py:83} INFO - Updated row with Video_ID: esnscPfzDeo
[2026-08-18T18:37:22.553+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 4kBGs3Ya7y8
[2026-08-18T18:37:22.556+0000] {data_modification.py:83} INFO - Updated row with Video_ID: URfOK9CPDzY
[2026-08-18T18:37:22.559+0000] {data_modification.py:83} INFO - Updated row with Video_ID: bc-TLLNXn7M
[2026-08-18T18:37:22.562+0000] {data_modification.py:83} INFO - Updated row with Video_ID: aA1vpcAJEug
[2026-08-18T18:37:22.566+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 23p38JIhe0s
[2026-08-18T18:37:22.569+0000] {data_modification.py:83} INFO - Updated row with Video_ID: cBsHFf5VGOw
[2026-08-18T18:37:22.572+0000] {data_modification.py:83} INFO - Updated row with Video_ID: FSf9DU5vz9c
[2026-08-18T18:37:22.575+0000] {data_modification.py:83} INFO - Updated row with Video_ID: xDvLqGMM18k
[2026-08-18T18:37:22.579+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Pyq87354XnA
[2026-08-18T18:37:22.582+0000] {data_modification.py:83} INFO - Updated row with Video_ID: mKtLclKoA24
[2026-08-18T18:37:22.586+0000] {data_modification.py:83} INFO - Updated row with Video_ID: UJMV8uzADDk
[2026-08-18T18:37:22.589+0000] {data_modification.py:83} INFO - Updated row with Video_ID: sHaJFMbgxu4
[2026-08-18T18:37:22.592+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 96-MKTfzPeI
[2026-08-18T18:37:22.596+0000] {data_modification.py:83} INFO - Updated row with Video_ID: n3aLbjYrpXk
[2026-08-18T18:37:22.602+0000] {data_modification.py:83} INFO - Updated row with Video_ID: jWFHOY2Gcf4
[2026-08-18T18:37:22.609+0000] {data_modification.py:83} INFO - Updated row with Video_ID: TTMs7_YUUhs
[2026-08-18T18:37:22.614+0000] {data_modification.py:83} INFO - Updated row with Video_ID: A9kYEGFU49k
[2026-08-18T18:37:22.620+0000] {data_modification.py:83} INFO - Updated row with Video_ID: J0bhMLqOMcE
[2026-08-18T18:37:22.626+0000] {data_modification.py:83} INFO - Updated row with Video_ID: OTq8OhIY_C8
[2026-08-18T18:37:22.631+0000] {data_modification.py:83} INFO - Updated row with Video_ID: S4j8-10TXsU
[2026-08-18T18:37:22.635+0000] {data_modification.py:83} INFO - Updated row with Video_ID: x-efd-s6GVk
[2026-08-18T18:37:22.638+0000] {data_modification.py:83} INFO - Updated row with Video_ID: AuGfojDwT3Q
[2026-08-18T18:37:22.642+0000] {data_modification.py:83} INFO - Updated row with Video_ID: y8zYMjEoBwk
[2026-08-18T18:37:22.646+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 7GqRVb3RFwE
[2026-08-18T18:37:22.650+0000] {data_modification.py:83} INFO - Updated row with Video_ID: R9C9Qu77bsw
[2026-08-18T18:37:22.655+0000] {data_modification.py:83} INFO - Updated row with Video_ID: iNZlRiOxvlg
[2026-08-18T18:37:22.659+0000] {data_modification.py:83} INFO - Updated row with Video_ID: AjNvnX93Deo
[2026-08-18T18:37:22.663+0000] {data_modification.py:83} INFO - Updated row with Video_ID: jK-9APd3JL0
[2026-08-18T18:37:22.667+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ZQWLERvigQI
[2026-08-18T18:37:22.671+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 3f7x5MicAMc
[2026-08-18T18:37:22.675+0000] {data_modification.py:83} INFO - Updated row with Video_ID: k3HIsDtvFWE
[2026-08-18T18:37:22.679+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 6-A3CNc3Z98
[2026-08-18T18:37:22.682+0000] {data_modification.py:83} INFO - Updated row with Video_ID: su0CW24Ko4k
[2026-08-18T18:37:22.686+0000] {data_modification.py:83} INFO - Updated row with Video_ID: eA615UAqJFs
[2026-08-18T18:37:22.690+0000] {data_modification.py:83} INFO - Updated row with Video_ID: JABjvOCl4Mg
[2026-08-18T18:37:22.694+0000] {data_modification.py:83} INFO - Updated row with Video_ID: gzukPbYCJGU
[2026-08-18T18:37:22.698+0000] {data_modification.py:83} INFO - Updated row with Video_ID: yxr_HG-Chcw
[2026-08-18T18:37:22.702+0000] {data_modification.py:83} INFO - Updated row with Video_ID: J9k3kDwTYO0
[2026-08-18T18:37:22.706+0000] {data_modification.py:83} INFO - Updated row with Video_ID: APtVqB2M2d0
[2026-08-18T18:37:22.709+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 4cE_VVfpYyI
[2026-08-18T18:37:22.712+0000] {data_modification.py:83} INFO - Updated row with Video_ID: awnWdQYYGkg
[2026-08-18T18:37:22.716+0000] {data_modification.py:83} INFO - Updated row with Video_ID: S6O_E9J_doU
[2026-08-18T18:37:22.720+0000] {data_modification.py:83} INFO - Updated row with Video_ID: gtxGVZPY2R8
[2026-08-18T18:37:22.724+0000] {data_modification.py:83} INFO - Updated row with Video_ID: UDGyNFZpcDs
[2026-08-18T18:37:22.727+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 7siiwizPzxU
[2026-08-18T18:37:22.730+0000] {data_modification.py:83} INFO - Updated row with Video_ID: hcvmq-hcDIE
[2026-08-18T18:37:22.734+0000] {data_modification.py:83} INFO - Updated row with Video_ID: r6VbzJmtx84
[2026-08-18T18:37:22.737+0000] {data_modification.py:83} INFO - Updated row with Video_ID: DlFqlrgzWQU
[2026-08-18T18:37:22.741+0000] {data_modification.py:83} INFO - Updated row with Video_ID: D6Euf9rWXjs
[2026-08-18T18:37:22.745+0000] {data_modification.py:83} INFO - Updated row with Video_ID: F6dDtyXv8K8
[2026-08-18T18:37:22.750+0000] {data_modification.py:83} INFO - Updated row with Video_ID: D3To87TA4tE
[2026-08-18T18:37:22.754+0000] {data_modification.py:83} INFO - Updated row with Video_ID: UspvR3JaDlw
[2026-08-18T18:37:22.757+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 5z9t8Hp_mHk
[2026-08-18T18:37:22.761+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 9ijXFi_RowE
[2026-08-18T18:37:22.765+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ef2O_ZhKp0A
[2026-08-18T18:37:22.770+0000] {data_modification.py:83} INFO - Updated row with Video_ID: SMEQZojl8H0
[2026-08-18T18:37:22.774+0000] {data_modification.py:83} INFO - Updated row with Video_ID: GpN_oCtTLj4
[2026-08-18T18:37:22.777+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 9WUBV7o-b-Y
[2026-08-18T18:37:22.781+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 1l-5kCivLdE
[2026-08-18T18:37:22.785+0000] {data_modification.py:83} INFO - Updated row with Video_ID: XkfJbowy934
[2026-08-18T18:37:22.788+0000] {data_modification.py:83} INFO - Updated row with Video_ID: I6ArjolrYDo
[2026-08-18T18:37:22.792+0000] {data_modification.py:83} INFO - Updated row with Video_ID: -izIQXq_xVE
[2026-08-18T18:37:22.795+0000] {data_modification.py:83} INFO - Updated row with Video_ID: teo54tfx4Vc
[2026-08-18T18:37:22.799+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 1lQ4bfQqRRo
[2026-08-18T18:37:22.803+0000] {data_modification.py:83} INFO - Updated row with Video_ID: twodNJMspgU
[2026-08-18T18:37:22.807+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 8OWHBZQlCT0
[2026-08-18T18:37:22.811+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Wx_2B-fjLJ4
[2026-08-18T18:37:22.814+0000] {data_modification.py:83} INFO - Updated row with Video_ID: VXxa_KR1EnA
[2026-08-18T18:37:22.817+0000] {data_modification.py:83} INFO - Updated row with Video_ID: F4X1wz6pw9Y
[2026-08-18T18:37:22.821+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 9CHzBmOe6qM
[2026-08-18T18:37:22.824+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 1rPRtcuPkes
[2026-08-18T18:37:22.828+0000] {data_modification.py:83} INFO - Updated row with Video_ID: BMK9RTPsFmg
[2026-08-18T18:37:22.831+0000] {data_modification.py:83} INFO - Updated row with Video_ID: _ITnCEHA5DI
[2026-08-18T18:37:22.834+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 1-pojsb7DuI
[2026-08-18T18:37:22.838+0000] {data_modification.py:83} INFO - Updated row with Video_ID: kk1V5fJuFvI
[2026-08-18T18:37:22.842+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Rv2lTAvl8Vg
[2026-08-18T18:37:22.848+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 6LxfTrlXNJ4
[2026-08-18T18:37:22.852+0000] {data_modification.py:83} INFO - Updated row with Video_ID: MgFQpQAps0o
[2026-08-18T18:37:22.855+0000] {data_modification.py:83} INFO - Updated row with Video_ID: oCfdR4ImbXo
[2026-08-18T18:37:22.859+0000] {data_modification.py:83} INFO - Updated row with Video_ID: yEVLbPiN1xA
[2026-08-18T18:37:22.863+0000] {data_modification.py:83} INFO - Updated row with Video_ID: A3KI5iBJe_4
[2026-08-18T18:37:22.866+0000] {data_modification.py:83} INFO - Updated row with Video_ID: k2MO4x-qSPs
[2026-08-18T18:37:22.870+0000] {data_modification.py:83} INFO - Updated row with Video_ID: LpXluxcspXo
[2026-08-18T18:37:22.873+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 8IkjqoAAunc
[2026-08-18T18:37:22.877+0000] {data_modification.py:83} INFO - Updated row with Video_ID: zUZ0YL7G5fw
[2026-08-18T18:37:22.880+0000] {data_modification.py:83} INFO - Updated row with Video_ID: E68lRUZVQVM
[2026-08-18T18:37:22.884+0000] {data_modification.py:83} INFO - Updated row with Video_ID: KrxNYQy7k_0
[2026-08-18T18:37:22.887+0000] {data_modification.py:83} INFO - Updated row with Video_ID: PtHAJfOblCQ
[2026-08-18T18:37:22.890+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ejHSpMhtxa0
[2026-08-18T18:37:22.894+0000] {data_modification.py:83} INFO - Updated row with Video_ID: mKZXLtgogJI
[2026-08-18T18:37:22.898+0000] {data_modification.py:83} INFO - Updated row with Video_ID: KeXYpgMU_n0
[2026-08-18T18:37:22.901+0000] {data_modification.py:83} INFO - Updated row with Video_ID: LAybkaLrtD0
[2026-08-18T18:37:22.905+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 8HNVZT_kOW0
[2026-08-18T18:37:22.909+0000] {data_modification.py:83} INFO - Updated row with Video_ID: QeY8Xxwsu4g
[2026-08-18T18:37:22.913+0000] {data_modification.py:83} INFO - Updated row with Video_ID: XK-vMrk2qXA
[2026-08-18T18:37:22.917+0000] {data_modification.py:83} INFO - Updated row with Video_ID: vXSq5gS5x6U
[2026-08-18T18:37:22.920+0000] {data_modification.py:83} INFO - Updated row with Video_ID: WY3EuFaQT40
[2026-08-18T18:37:22.924+0000] {data_modification.py:83} INFO - Updated row with Video_ID: vcxg5j3u7UQ
[2026-08-18T18:37:22.928+0000] {data_modification.py:83} INFO - Updated row with Video_ID: BELiyff0K7Y
[2026-08-18T18:37:22.931+0000] {data_modification.py:83} INFO - Updated row with Video_ID: -Jhn5bvzxDY
[2026-08-18T18:37:22.935+0000] {data_modification.py:83} INFO - Updated row with Video_ID: -H3VcLCrc58
[2026-08-18T18:37:22.938+0000] {data_modification.py:83} INFO - Updated row with Video_ID: lBXznBzxa5k
[2026-08-18T18:37:22.941+0000] {data_modification.py:83} INFO - Updated row with Video_ID: VdrlN6AXAro
[2026-08-18T18:37:22.945+0000] {data_modification.py:83} INFO - Updated row with Video_ID: dHI2RKLw2mA
[2026-08-18T18:37:22.948+0000] {data_modification.py:83} INFO - Updated row with Video_ID: xfVjlZlEfLQ
[2026-08-18T18:37:22.953+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 8hHn2RpsU54
[2026-08-18T18:37:22.956+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 1E727gnGsrI
[2026-08-18T18:37:22.959+0000] {data_modification.py:83} INFO - Updated row with Video_ID: psigAW5EJ74
[2026-08-18T18:37:22.963+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 3sXAb6eJqUc
[2026-08-18T18:37:22.966+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ik9HtM1-HlQ
[2026-08-18T18:37:22.969+0000] {data_modification.py:83} INFO - Updated row with Video_ID: JezGSAcVPDI
[2026-08-18T18:37:22.973+0000] {data_modification.py:83} INFO - Updated row with Video_ID: G6I5SG8NXD8
[2026-08-18T18:37:22.976+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Z-aR18f4aKg
[2026-08-18T18:37:22.979+0000] {data_modification.py:83} INFO - Updated row with Video_ID: JJIyYUu2P_g
[2026-08-18T18:37:22.982+0000] {data_modification.py:83} INFO - Updated row with Video_ID: NJWq211Xyj0
[2026-08-18T18:37:22.985+0000] {data_modification.py:83} INFO - Updated row with Video_ID: J1bSpJuh-OE
[2026-08-18T18:37:22.988+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 9udZyCUPG7g
[2026-08-18T18:37:22.992+0000] {data_modification.py:83} INFO - Updated row with Video_ID: HkgvZ-BohDg
[2026-08-18T18:37:22.995+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 0-KxtVKCnHM
[2026-08-18T18:37:22.998+0000] {data_modification.py:83} INFO - Updated row with Video_ID: f9GIauiKplc
[2026-08-18T18:37:23.004+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ClsFac6SyOk
[2026-08-18T18:37:23.010+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Cda-fUJ-GjE
[2026-08-18T18:37:23.013+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 0RnfZnLcYzA
[2026-08-18T18:37:23.017+0000] {data_modification.py:83} INFO - Updated row with Video_ID: h3N3E6HOo0k
[2026-08-18T18:37:23.020+0000] {data_modification.py:83} INFO - Updated row with Video_ID: iBv78MX35iY
[2026-08-18T18:37:23.023+0000] {data_modification.py:83} INFO - Updated row with Video_ID: gdopuuYVCSo
[2026-08-18T18:37:23.026+0000] {data_modification.py:83} INFO - Updated row with Video_ID: _f9P6xXd--k
[2026-08-18T18:37:23.030+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 8X9cgGz-ljo
[2026-08-18T18:37:23.033+0000] {data_modification.py:83} INFO - Updated row with Video_ID: LvizmMLG1tE
[2026-08-18T18:37:23.036+0000] {data_modification.py:83} INFO - Updated row with Video_ID: aGbVyGOoAHs
[2026-08-18T18:37:23.039+0000] {data_modification.py:83} INFO - Updated row with Video_ID: rksqqWp78y8
[2026-08-18T18:37:23.043+0000] {data_modification.py:83} INFO - Updated row with Video_ID: _GqqXyXQ0nE
[2026-08-18T18:37:23.046+0000] {data_modification.py:83} INFO - Updated row with Video_ID: _Kj74_NzK44
[2026-08-18T18:37:23.049+0000] {data_modification.py:83} INFO - Updated row with Video_ID: xxGWutYuE2g
[2026-08-18T18:37:23.053+0000] {data_modification.py:83} INFO - Updated row with Video_ID: vzJC9VyFC0o
[2026-08-18T18:37:23.056+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 5gyq6VcDhNc
[2026-08-18T18:37:23.059+0000] {data_modification.py:83} INFO - Updated row with Video_ID: TyT1gTEjcfI
[2026-08-18T18:37:23.062+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 4AUs95yrUXw
[2026-08-18T18:37:23.065+0000] {data_modification.py:83} INFO - Updated row with Video_ID: _F49L6UrnR0
[2026-08-18T18:37:23.068+0000] {data_modification.py:83} INFO - Updated row with Video_ID: IpbaW4j7UXk
[2026-08-18T18:37:23.071+0000] {data_modification.py:83} INFO - Updated row with Video_ID: z8bDIFFurVc
[2026-08-18T18:37:23.074+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 9a4lm6yBZlA
[2026-08-18T18:37:23.078+0000] {data_modification.py:83} INFO - Updated row with Video_ID: zG3OZERE-Dg
[2026-08-18T18:37:23.081+0000] {data_modification.py:83} INFO - Updated row with Video_ID: z6Qo9p-6hWg
[2026-08-18T18:37:23.084+0000] {data_modification.py:83} INFO - Updated row with Video_ID: vDuDFbfkukc
[2026-08-18T18:37:23.087+0000] {data_modification.py:83} INFO - Updated row with Video_ID: bx5gL2RlFog
[2026-08-18T18:37:23.091+0000] {data_modification.py:83} INFO - Updated row with Video_ID: ScfyBzOAkgs
[2026-08-18T18:37:23.094+0000] {data_modification.py:83} INFO - Updated row with Video_ID: GqSUKruZww8
[2026-08-18T18:37:23.097+0000] {data_modification.py:83} INFO - Updated row with Video_ID: DTFfbGwYz2g
[2026-08-18T18:37:23.100+0000] {data_modification.py:83} INFO - Updated row with Video_ID: xVuCwbDb-ec
[2026-08-18T18:37:23.103+0000] {data_modification.py:83} INFO - Updated row with Video_ID: x8VcPs_Udlg
[2026-08-18T18:37:23.106+0000] {data_modification.py:83} INFO - Updated row with Video_ID: vtoqXlzA2uk
[2026-08-18T18:37:23.109+0000] {data_modification.py:83} INFO - Updated row with Video_ID: c8hzez8PVN4
[2026-08-18T18:37:23.113+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 6mD_rWTTLU0
[2026-08-18T18:37:23.116+0000] {data_modification.py:83} INFO - Updated row with Video_ID: AT2hTP2Awtw
[2026-08-18T18:37:23.119+0000] {data_modification.py:83} INFO - Updated row with Video_ID: 8B3jyCIr3X4
[2026-08-18T18:37:23.123+0000] {data_modification.py:83} INFO - Updated row with Video_ID: WlRKZOOlGwE
[2026-08-18T18:37:23.126+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Kh3q0owg52E
[2026-08-18T18:37:23.131+0000] {data_modification.py:83} INFO - Updated row with Video_ID: tla-rqQed4Y
[2026-08-18T18:37:23.134+0000] {data_modification.py:83} INFO - Updated row with Video_ID: d4fPx30Ut7I
[2026-08-18T18:37:23.138+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Np4vJfI4iUY
[2026-08-18T18:37:23.141+0000] {data_modification.py:83} INFO - Updated row with Video_ID: HIGKVSSlq4E
[2026-08-18T18:37:23.144+0000] {data_modification.py:83} INFO - Updated row with Video_ID: HOYKYSR-ETo
[2026-08-18T18:37:23.147+0000] {data_modification.py:83} INFO - Updated row with Video_ID: nyokkazOMnw
[2026-08-18T18:37:23.150+0000] {data_modification.py:83} INFO - Updated row with Video_ID: EZmu6zjRCag
[2026-08-18T18:37:23.153+0000] {data_modification.py:83} INFO - Updated row with Video_ID: UjbTqXCUEK4
[2026-08-18T18:37:23.157+0000] {data_modification.py:83} INFO - Updated row with Video_ID: iGXXbvFWs-Y
[2026-08-18T18:37:23.160+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Iai73vNjeMw
[2026-08-18T18:37:23.163+0000] {data_modification.py:83} INFO - Updated row with Video_ID: Q4HxtBNovao
